Label,Cluster #
ZSCAN9,1611
Zscan9,1611
LOC101574333,1611
LOC102999167,1611
ZNF700,1614
LOC102024155,1614
LOC102021885,1614
LOC104868223,1614
LOC104874253,1614
LOC101584130,1614
LOC101570057,1614
Znf215,1625
LOC106146808,1664
LOC104869637,1664
LOC102019611,1707
LOC105999087,1707
LOC104869442,1707
LOC101824006,1707
Zfp560,1707
Znf560,1707
LOC101560868,1707
ZNF778,1707
LOC102914276,1707
LOC102924668,1707
ZKSCAN5,1757
LOC101579047,1767
LOC104850548,1787
LOC102015105,1816
Znf709,1816
ZNF793,1843
LOC102491431,1843
LOC102005458,1843
Znf793,1843
Znf570,1843
LOC101569489,1843
LOC102272713,1843
LOC102396719,1843
LOC102512190,1843
ZNF729,1843
LOC102956069,1843
LOC101544307,1843
LOC102528056,1843
LOC101347195,1843
LOC101341618,1843
LOC102007826,1852
LOC105740849,1852
LOC101566539,1860
LOC102025853,1871
LOC101589520,1871
LOC102021499,1897
LOC105985280,1897
LOC104853830,1897
LOC105943959,1897
LOC101832777,1897
Zfp39,1897
LOC103729046,1897
LOC101569736,1897
LOC102923170,1897
LOC106146854,1899
LOC105741053,1899
LOC102019885,1914
LOC105742472,1914
LOC101562605,1915
LOC102027816,1917
LOC104862757,1917
LOC101584521,1917
LOC102013091,1920
LOC104857590,1920
LOC104863650,1920
LOC102013663,1923
LOC101584279,1927
LOC102020603,1937
ZNF34,1943
Znf34,1943
Znf7,1943
LOC101633106,1943
LOC102870301,1943
LOC101354465,1943
LOC103253769,1948
ZNF18,1960
LOC105706665,1960
Znf18,1960
Zkscan6,1960
Zfp18,1960
LOC102822451,1960
LOC101650457,1960
LOC101650770,1960
LOC102847406,1960
LOC102849586,1960
LOC102850825,1960
LOC102852071,1960
LOC105756261,1960
LOC101349953,1960
ZNF594,1962
ZNF256,2015
LOC103565802,2015
LOC102891894,2015
LOC105309029,2015
LOC101622785,2019
LOC103558265,2019
LOC103127031,2019
LOC101547091,2019
ZNF274,2021
Znf274,2021
Zfp369,2021
Zfp110,2021
LOC102922045,2021
LOC103127024,2021
ZNF544,2021
LOC101384806,2021
LOC101282120,2021
ZNF135,2021
ZNF8,2021
LOC101641897,2021
LOC105756800,2021
ZNF790,2089
ZNF781,2089
ZNF729,2089
ZNF850,2089
LOC102540182,2089
LOC101347142,2089
ZNF461,2090
ZNF208,2090
LOC105942348,2090
LOC102272146,2090
LOC102394615,2090
LOC101630614,2090
LOC101345245,2090
LOC105601059,2091
LOC105572102,2092
ZNF286A,2093
ZNF286B,2093
LOC102017970,2093
Znf286a,2093
Zfp286,2093
Zfp286a,2093
LOC102275463,2093
ZNF624,2093
LOC101091059,2093
LOC102251514,2093
LOC105756256,2093
LOC105587210,2094
ZNF41,2095
ZNF484,2095
LOC102501191,2095
Znf41,2095
LOC101349702,2095
LOC105591197,2096
LOC105591221,2097
ZNF192P2,2098
LOC105593163,2098
noname,2098
ZNF749,2099
ZNF419,2100
ZNF773,2100
LOC100983885,2100
ZIK1,2100
LOC100588908,2100
LOC105593296,2100
LOC105504914,2100
noname,2100
LOC105488097,2100
LOC105488096,2100
LOC105539406,2100
LOC105731413,2100
LOC103268084,2100
LOC105863866,2100
LOC105817834,2100
LOC105817803,2100
LOC103594771,2100
LOC103725450,2100
ZNF211,2100
LOC105001427,2100
LOC105074415,2100
LOC105105032,2100
LOC103303850,2100
LOC103553612,2100
LOC101098592,2100
LOC102263173,2100
LOC105304860,2100
LOC103677262,2100
LOC102536707,2100
ZNF552,2101
LOC709314,2101
LOC105539426,2101
LOC104680962,2101
ZNF544,2102
noname,2102
LOC105531208,2102
LOC105531207,2102
LOC101282120,2102
LOC105756800,2102
LOC105593429,2103
ZNF479,2103
noname,2103
LOC105466387,2103
LOC105532380,2103
LOC105593797,2104
ZNF114,2105
ZNF613,2106
ZNF860,2107
noname,2107
LOC720251,2107
ZNF761,2107
ZNF321P,2107
LOC105734489,2107
ZNF320,2108
LOC105514660,2108
noname,2108
LOC105539797,2108
LOC105595413,2109
ZNF321P,2109
LOC105514664,2109
noname,2109
LOC105497052,2109
LOC105539775,2109
LOC104672660,2109
ZNF415,2110
LOC103784759,2110
LOC105595407,2110
LOC103271962,2110
LOC105595466,2111
noname,2111
LOC105497068,2111
LOC105539731,2111
ZNF845,2111
LOC104676044,2111
LOC105595648,2112
LOC105514822,2112
noname,2112
LOC105497068,2112
LOC105539417,2112
LOC104676038,2112
ZNF780B,2113
ZNF780A,2113
LOC103266999,2113
LOC105820529,2113
LOC105944904,2113
LOC103750754,2113
ZNF546,2113
LOC101089975,2113
ZNF850,2113
LOC103661037,2113
RP11-488L18.4,2114
LOC100993580,2114
LOC105599489,2114
LOC105521522,2114
noname,2114
LOC105474722,2114
LOC105554686,2114
LOC104681121,2114
ZNF695,2114
ZNF682,2114
ZNF680,2115
LOC105600637,2116
ZNF729,2116
noname,2116
LOC105489718,2116
LOC104662638,2116
ZNF561,2117
RP11-45H22.1,2117
LOC103784643,2117
LOC100969702,2117
LOC105601417,2117
LOC714188,2117
LOC105479278,2117
LOC105549673,2117
LOC104670503,2117
LOC105706024,2117
ZNF846,2118
LOC720422,2118
LOC103260536,2118
LOC103676349,2118
ZNF14,2120
LOC100426570,2120
ZNF101,2120
ZNF737,2121
LOC103783556,2121
LOC100586585,2121
LOC105601752,2121
LOC105505198,2121
LOC100429508,2121
LOC105489727,2121
LOC105532143,2121
LOC104672969,2121
ZNF626,2122
LOC103783574,2122
LOC100584580,2122
LOC105601750,2122
noname,2122
LOC105489713,2122
LOC105538638,2122
LOC104664005,2122
ZNF708,2123
LOC101176279,2123
LOC105601764,2123
LOC105538628,2123
LOC104657267,2123
LOC105710978,2123
LOC105571334,2124
ZNF112,2126
ZNF619,2127
LOC101083541,2127
LOC102733776,2127
LOC101354719,2127
LOC105574383,2128
LOC105575298,2130
LOC105575303,2131
LOC105579401,2133
ZKSCAN5,2135
ZNF425,2136
LOC709994,2136
LOC105546367,2136
ZNF212,2137
ZNF783,2137
ZNF282,2137
LOC105873335,2137
LOC105883116,2137
LOC105824637,2137
LOC103602812,2137
Znf212,2137
LOC106001279,2137
LOC101596788,2137
Zfp212,2137
LOC101593155,2137
LOC103020143,2137
LOC102827755,2137
LOC101660933,2137
LOC105756002,2137
LOC105585532,2138
LOC105532703,2138
LOC105585533,2139
ZNF732,2140
LOC105585515,2140
LOC105508061,2140
LOC105483800,2140
LOC105586203,2141
LOC105586178,2142
LOC104287009,2143
LOC104291358,2144
LOC102946742,2145
LOC102945601,2146
LOC102938156,2147
LOC102938599,2148
LOC102938815,2149
LOC102946061,2150
LOC102941375,2152
LOC102948175,2153
LOC102929296,2154
LOC102932627,2155
LOC102932562,2156
LOC102934530,2157
LOC102934750,2158
LOC102940932,2160
LOC102929814,2162
LOC102930181,2163
LOC102930400,2164
LOC102932184,2166
LOC102932410,2167
LOC102929594,2169
LOC102942214,2170
LOC102942214,2171
LOC102942214,2172
LOC102932715,2173
LOC102940935,2175
LOC102941540,2176
LOC102929517,2177
LOC102946156,2178
LOC102946383,2178
LOC102948030,2179
LOC102944361,2180
LOC102944361,2181
LOC102940725,2182
LOC102942504,2183
LOC102930767,2184
LOC102936479,2185
LOC102931738,2186
LOC102929522,2187
LOC102930190,2188
LOC106112281,2188
LOC100542602,2188
LOC102936875,2193
LOC102937101,2194
LOC102930353,2196
LOC102944985,2197
LOC102945204,2198
LOC102934498,2199
LOC102934719,2201
LOC102943367,2202
LOC102947615,2203
LOC102941130,2206
LOC102941352,2207
LOC102942036,2208
LOC102942476,2209
LOC102944463,2210
LOC102940035,2211
LOC102940035,2212
LOC102940035,2213
LOC102940912,2214
LOC102941353,2216
LOC102932767,2217
LOC102940777,2219
LOC102945134,2220
LOC102942705,2221
LOC102931047,2222
LOC102931267,2223
LOC102939893,2224
LOC102943233,2225
LOC102946742,2226
LOC102943233,2226
LOC102932171,2227
LOC102932398,2228
LOC102933071,2229
LOC102933291,2230
LOC102933523,2232
LOC102936849,2233
LOC102944924,2234
LOC102944924,2235
LOC102944924,2236
LOC102945820,2237
LOC102936765,2238
LOC102938141,2239
LOC102938581,2240
LOC102944787,2241
LOC102940120,2242
LOC102934147,2243
LOC102938875,2244
LOC102939760,2245
LOC102943384,2246
LOC102937686,2247
LOC102937686,2248
LOC102939897,2249
LOC102940124,2250
LOC102940124,2251
LOC102940561,2254
LOC102939687,2255
LOC102939687,2256
LOC102940561,2257
LOC102943459,2258
LOC102944709,2259
LOC102932334,2260
LOC102932334,2261
LOC102932553,2262
LOC102934976,2263
LOC102935047,2263
LOC102935277,2263
LOC102935499,2264
LOC102935718,2265
LOC102936397,2266
LOC102934592,2267
LOC102932620,2269
LOC102932620,2270
LOC102942426,2271
LOC102942646,2272
LOC102935425,2274
LOC102935865,2275
LOC102930085,2276
LOC102929512,2277
LOC102948401,2278
LOC102929512,2279
LOC102929739,2280
LOC102929820,2281
LOC102935347,2282
LOC102935347,2283
LOC102935788,2283
LOC102935788,2284
LOC102935788,2285
LOC102935788,2286
LOC106148665,2287
LOC106148665,2288
LOC102019762,2289
LOC106146930,2295
LOC102025087,2296
LOC102025212,2297
LOC102005444,2299
LOC102014662,2302
LOC102003338,2304
LOC102013602,2305
Znf354c,2308
LOC102005257,2309
LOC101576570,2309
LOC102006031,2310
LOC102006911,2311
LOC102017571,2312
Znf79,2313
LOC102015961,2315
LOC102017670,2316
LOC101588711,2316
LOC102013941,2318
LOC102020940,2320
LOC101577139,2320
LOC102014160,2321
LOC104868224,2321
LOC101569266,2321
LOC102013859,2323
LOC102014814,2324
LOC102015337,2325
LOC101570461,2325
LOC102015656,2326
LOC102024496,2327
LOC101570862,2327
LOC102015977,2328
LOC102025154,2329
LOC104868222,2329
LOC101572056,2329
LOC106148895,2330
LOC102016096,2332
LOC102029018,2334
LOC102025302,2335
LOC102006869,2336
LOC101578487,2336
LOC102019025,2337
LOC102030601,2338
LOC102028498,2339
LOC104862754,2339
LOC105742073,2339
LOC101583762,2339
LOC102010872,2340
LOC101565840,2340
LOC102026081,2341
ZKSCAN5,2342
Zkscan5,2342
ZNF287,2342
LOC103091441,2342
LOC101358619,2342
LOC106150200,2344
LOC102019690,2347
LOC102024225,2348
LOC102024902,2349
LOC102022596,2351
Znf268,2353
LOC106146528,2354
LOC102009182,2355
LOC102013723,2357
LOC102015321,2360
LOC101565207,2360
LOC102027537,2362
LOC106146769,2364
LOC101561263,2364
LOC105742410,2364
LOC102028871,2366
LOC102027546,2369
LOC102004087,2370
LOC102030443,2372
LOC102030094,2373
LOC102021146,2374
LOC102029415,2375
LOC102003039,2376
LOC102003358,2377
LOC102022719,2378
LOC101560854,2378
LOC102004182,2379
LOC101560062,2379
LOC102003671,2380
LOC101593052,2380
LOC106146272,2381
LOC102011022,2382
LOC102005743,2384
LOC106147086,2385
LOC102018319,2386
LOC102019632,2388
LOC102020835,2389
LOC102018320,2390
LOC101585811,2390
LOC102003691,2392
LOC102023842,2393
LOC104865540,2393
LOC104856293,2393
LOC101585685,2393
LOC102023850,2394
LOC101586538,2394
LOC102023850,2395
LOC102027346,2396
LOC102024510,2397
LOC102027904,2399
LOC106147355,2400
LOC102024853,2401
LOC102028237,2402
LOC106147348,2403
LOC102029565,2405
LOC101584240,2405
LOC106146319,2406
LOC102026164,2407
LOC101583477,2407
LOC102004862,2408
Zim2,2409
LOC102025187,2410
LOC101589917,2410
LOC102025521,2412
LOC102009434,2413
LOC101588341,2413
LOC102027021,2414
LOC101587554,2414
LOC102010745,2415
LOC102011373,2416
LOC102012698,2417
LOC102029676,2418
LOC101570932,2418
LOC102030252,2419
LOC101570128,2419
LOC102003393,2420
LOC105740865,2420
LOC102004655,2421
LOC101568944,2421
LOC102005646,2422
LOC102004990,2423
LOC102006296,2424
LOC101567743,2424
LOC102006839,2425
LOC102007164,2426
LOC101566941,2426
LOC105740979,2426
LOC102018782,2427
LOC102007826,2428
LOC102008160,2429
LOC102008473,2430
LOC102019119,2431
LOC102009121,2432
LOC102009121,2433
LOC102009121,2434
LOC102019866,2435
LOC104855599,2435
LOC101589152,2435
LOC102004542,2436
LOC102002978,2437
LOC104870718,2437
LOC105740904,2437
LOC102021195,2438
LOC102021507,2439
LOC102021828,2440
LOC102022449,2442
LOC105553776,2455
ZNF208,2458
ZNF721,2458
PRDM7,2459
ZNF136,2465
LOC100429729,2465
LOC105807855,2465
ZNF107,2466
ZNF107,2467
LOC105571330,2468
noname,2468
LOC105489694,2468
ZNF43,2469
LOC100591848,2469
LOC105538621,2469
LOC104669302,2469
LOC105726269,2469
ZNF681,2474
LOC100995611,2474
LOC100586364,2474
LOC105494267,2474
ZNF91,2475
LOC100587377,2475
LOC105527485,2475
noname,2475
LOC105553570,2475
LOC104662184,2475
ZNF850,2476
ZNF208,2476
ZNF283,2477
LOC105713091,2477
Znf283,2477
LOC102272465,2477
LOC101627069,2477
LOC103301456,2477
LOC103071849,2477
LOC102772943,2477
LOC101374306,2477
LOC105756899,2477
ZNF285,2478
ZNF285B,2478
ZNF806,2478
LOC100976589,2478
LOC103785934,2478
ZNF180,2478
Znf285,2478
ZNF112,2478
LOC105756897,2478
ZNF114,2479
CTD-3099C6.9,2481
LOC100970246,2481
LOC100580293,2481
ZNF83,2481
LOC720251,2481
LOC105497037,2481
LOC105539809,2481
LOC104672673,2481
ZNF347,2485
ZNF578,2486
LOC105595430,2487
LOC105514824,2487
noname,2487
LOC105497068,2487
LOC105539720,2487
LOC104676042,2487
ZNF33A,2492
ZNF33B,2492
LOC100984084,2492
LOC100992413,2492
LOC100596514,2492
LOC105587196,2492
LOC105571648,2492
LOC105525239,2492
LOC105525241,2492
LOC105499835,2492
LOC105463226,2492
LOC105551833,2492
LOC105552023,2492
RBAK-RBAKDN,2492
LOC104675963,2492
LOC104676287,2492
LOC105730233,2492
LOC103253890,2492
LOC105879014,2492
LOC105824121,2492
LOC103581133,2492
LOC102029797,2492
LOC105998911,2492
LOC104863002,2492
Znf33b,2492
LOC103744643,2492
LOC101520797,2492
LOC101583016,2492
LOC102272086,2492
LOC102400568,2492
LOC105064475,2492
LOC105097401,2492
LOC101622601,2492
LOC103292908,2492
LOC103551189,2492
LOC101084229,2492
LOC103069424,2492
LOC102260680,2492
LOC102755797,2492
LOC101366057,2492
LOC102954643,2492
LOC102965272,2492
LOC102316303,2492
LOC102886270,2492
LOC105309891,2492
LOC103661951,2492
LOC102543860,2492
LOC101650793,2492
LOC101353617,2492
LOC103785692,2493
LOC105600282,2493
noname,2493
LOC105471452,2493
LOC100423607,2495
LOC105473492,2495
ZNF337,2500
ZNF132,2501
ZNF689,2503
ZNF19,2504
ZNF577,2509
ZIM2,2513
ZNF519,2513
LOC105488112,2513
LOC105862357,2513
ZNF550,2513
LOC102023860,2513
Zim2,2513
LOC102409171,2513
LOC102742075,2513
LOC102315446,2513
LOC102539710,2513
ZNF311,2520
ZNF649,2521
ZNF485,2523
ZNF233,2563
ZNF114,2568
ZNF786,2576
LOC103749232,2577
LOC102257113,2601
ZNF597,2605
ZNF77,2643
LOC102942171,2659
LOC102940605,2663
LOC102940120,2668
LOC102940120,2671
LOC102940120,2672
LOC102944562,2674
LOC102944340,2676
LOC102940342,2677
LOC102942784,2678
LOC102944173,2680
LOC102937686,2681
LOC102939097,2682
LOC102937686,2682
LOC102945373,2684
LOC102930738,2684
LOC102930961,2684
LOC102935347,2686
LOC102943147,2695
LOC102941811,2696
LOC102941811,2698
LOC102941352,2699
LOC102933579,2702
LOC102933579,2703
LOC102933812,2703
ZNF398,2706
LOC103268406,2706
Znf398,2706
LOC101833982,2706
Zfp398,2706
LOC103734728,2706
LOC101352215,2706
LOC102934498,2706
LOC102943384,2716
LOC102937077,2727
LOC102932842,2731
LOC102932171,2732
LOC102945014,2742
LOC102941023,2745
LOC102942883,2746
LOC102938661,2764
LOC102938661,2765
LOC102933539,2766
LOC102933770,2766
LOC102939544,2766
LOC102939760,2766
LOC102939325,2767
LOC102931047,2777
LOC102930167,2778
LOC102931047,2779
LOC102941763,2781
LOC102942727,2782
LOC102945596,2786
ZNF850,2788
ZNF850,2789
LOC102930094,2791
LOC102934153,2792
LOC102940718,2793
LOC102941268,2793
LOC102933920,2793
LOC102942054,2795
LOC102942208,2799
LOC102942871,2802
LOC102935436,2804
LOC102935211,2805
LOC102937091,2820
LOC102935939,2835
LOC102934811,2840
LOC102935865,2855
LOC102941813,2859
LOC102939044,2863
LOC102930243,2864
LOC102942504,2867
LOC102935645,2877
LOC102936324,2877
LOC102938172,2882
LOC102937454,2884
LOC102937682,2885
LOC102937914,2886
LOC102940912,2888
LOC102940912,2889
LOC102940209,2892
LOC102940272,2894
LOC102941308,2899
LOC102943456,2901
LOC102940786,2903
LOC102932542,2904
LOC102940939,2909
LOC102931490,2916
LOC102940988,2920
LOC102929815,2941
LOC102939094,2950
LOC102939094,2951
LOC102944908,2953
LOC102941612,2957
LOC102934147,2971
LOC102824537,3003
LOC102830916,3005
LOC102831299,3006
LOC102831676,3007
LOC102832442,3008
ZNF713,3010
LOC105806997,3010
LOC105806998,3010
LOC103597188,3010
Znf713,3010
LOC101637090,3010
LOC103540926,3010
LOC101349134,3010
LOC102834408,3014
ZNF786,3016
LOC102814420,3019
ZNF319,3021
LOC102817384,3022
LOC102817761,3023
LOC102834448,3024
LOC102820656,3030
LOC102825634,3032
LOC102814727,3033
LOC102813060,3034
LOC102817909,3036
LOC101342355,3036
LOC102836601,3037
ZNF470,3038
LOC102831252,3039
LOC102835350,3040
ZNF845,3040
LOC102844285,3040
ZNF677,3040
LOC101354353,3040
LOC102837990,3041
LOC102838743,3042
LOC102839116,3043
ZNF350,3044
LOC102840482,3045
LOC102840859,3046
LOC102841238,3047
LOC102842003,3048
LOC102842382,3049
LOC102810627,3050
LOC102811401,3052
LOC102811784,3054
LOC102812172,3055
LOC102812931,3056
LOC102813314,3057
LOC102813707,3059
LOC102814085,3060
LOC102814469,3061
LOC102814850,3062
LOC102815220,3063
LOC102815601,3064
ZNF620,3067
LOC102834201,3068
LOC101661571,3068
LOC102867912,3068
LOC101359285,3068
LOC102834979,3070
ZNF555,3070
LOC101663770,3070
LOC102869937,3070
LOC102870341,3070
LOC101360328,3070
LOC101360585,3070
LOC102837992,3072
LOC102838373,3073
LOC102840615,3074
LOC102840990,3075
LOC102841373,3076
LOC102841752,3077
LOC102813068,3078
LOC102813457,3079
LOC102814231,3080
LOC102814615,3081
LOC102814998,3082
LOC102815368,3083
LOC102816135,3084
LOC102816510,3085
LOC102817292,3086
LOC102817292,3087
LOC102817673,3088
LOC102830639,3090
LOC102828573,3092
LOC102839997,3093
LOC102833714,3094
LOC102838021,3095
LOC102853574,3095
LOC102838400,3096
LOC102839507,3097
ZNF780B,3098
LOC102827699,3099
LOC102842282,3100
LOC102831422,3105
LOC102818330,3106
LOC102816820,3107
LOC105756399,3107
LOC105756398,3107
LOC102825697,3108
LOC101350679,3108
LOC102827478,3109
ZNF699,3110
LOC102840159,3111
LOC102824305,3111
LOC102827360,3112
LOC102831064,3113
LOC102832845,3114
LOC102819715,3115
LOC102820480,3117
LOC102822800,3119
LOC101355210,3119
ZNF597,3120
LOC102832980,3121
LOC102834140,3122
LOC102842829,3123
LOC101641079,3123
LOC102866158,3123
LOC101361522,3123
LOC102811474,3124
LOC101344442,3124
LOC102831326,3125
LOC102827250,3127
LOC102828393,3130
LOC102828775,3131
LOC102829166,3132
LOC102829554,3133
LOC102829304,3134
LOC102829693,3135
LOC102831594,3138
LOC102825977,3140
LOC102820120,3142
LOC102822691,3144
LOC102825727,3145
LOC101660443,3145
LOC102826494,3147
LOC102826875,3148
LOC102828007,3151
LOC102828784,3152
LOC102829174,3153
LOC102829564,3154
LOC102829953,3155
LOC102830339,3156
LOC102830339,3157
LOC102830707,3158
LOC102831091,3159
LOC102831474,3160
LOC102832617,3162
LOC102818494,3165
LOC102822308,3166
LOC101639701,3166
LOC102853605,3166
LOC101344908,3166
LOC102823074,3167
LOC102824076,3169
LOC102825604,3171
LOC102826365,3172
LOC102826743,3176
LOC102818381,3177
LOC102832875,3178
LOC102838210,3181
LOC102838581,3182
LOC102811882,3183
LOC102812276,3184
LOC102812648,3186
LOC102813420,3188
LOC102813809,3189
LOC102814200,3190
LOC102814583,3191
LOC102813030,3192
LOC102814965,3192
LOC102815333,3196
LOC102815711,3198
LOC102816099,3199
LOC102816477,3199
LOC102822305,3200
LOC102817259,3200
LOC102831982,3201
LOC101658148,3201
LOC101639173,3201
LOC101351175,3201
LOC102832740,3202
LOC102836450,3204
LOC102828930,3206
LOC102823835,3207
LOC102824584,3208
LOC102825358,3209
LOC102818997,3210
LOC102820260,3210
LOC102832236,3212
LOC102810730,3212
LOC102811116,3213
LOC102811507,3214
LOC102811886,3216
LOC102818765,3218
LOC102830594,3219
LOC105500862,3223
LOC105503104,3224
LOC105505246,3225
ZNF785,3226
LOC105506163,3227
LOC105579087,3228
LOC105507248,3228
LOC105528559,3228
LOC104666023,3228
LOC105730901,3228
LOC105508060,3229
LOC105508043,3230
LOC105508173,3231
LOC105509088,3232
LOC105509617,3234
ZNF80,3235
LOC105511458,3236
LOC105512701,3237
ZNF655,3238
LOC101177532,3238
ZKSCAN5,3238
LOC102026085,3238
LOC105990899,3238
LOC104875269,3238
Znf655,3238
LOC101836688,3238
Zfp655,3238
LOC103747542,3238
LOC101528766,3238
LOC101590357,3238
AABR07035375.1,3238
LOC102515279,3238
LOC103286220,3238
LOC103091171,3238
LOC102757094,3238
LOC102955406,3238
LOC102539512,3238
ZKSCAN4,3239
ZKSCAN3,3239
PGBD1,3239
LOC105880945,3239
LOC105858752,3239
LOC105858719,3239
LOC105826366,3239
LOC105826368,3239
LOC103599312,3239
Zkscan4,3239
LOC102011519,3239
LOC105996979,3239
LOC105996978,3239
LOC104870605,3239
LOC104870634,3239
LOC101606345,3239
LOC101607510,3239
Zkscan8,3239
Zkscan3,3239
LOC105942504,3239
LOC101531315,3239
LOC105741975,3239
LOC102909838,3239
LOC102999167,3239
LOC101623605,3239
LOC103566666,3239
LOC103127478,3239
LOC102901578,3239
LOC101087838,3239
LOC102735867,3239
LOC103078055,3239
LOC105748902,3239
LOC102964179,3239
LOC102888456,3239
LOC102887725,3239
LOC105296296,3239
LOC101538233,3239
LOC103681957,3239
LOC103681962,3239
ZNF91,3239
LOC102837883,3239
LOC102838289,3239
LOC101358094,3239
LOC105756833,3239
LOC105514822,3240
LOC105514823,3241
ZNF765,3242
LOC105514829,3243
LOC105514829,3244
ZNF677,3245
noname,3245
LOC105734251,3245
LOC103258268,3245
LOC105819565,3245
LOC103593075,3245
LOC103547852,3245
LOC102900483,3245
LOC102900343,3245
LOC102900226,3245
LOC102967360,3245
LOC102968225,3245
ZNF611,3246
ZNF600,3246
LOC103783501,3246
LOC105595425,3246
LOC105595424,3246
LOC105514655,3246
LOC100430953,3246
LOC105497042,3246
LOC105497040,3246
LOC105539531,3246
LOC105539523,3246
LOC104672668,3246
LOC104672670,3246
ZNF808,3247
LOC105514833,3247
noname,3247
LOC104672676,3247
ZNF114,3248
LOC105518024,3249
LOC105518953,3250
LOC105519966,3251
LOC105519969,3252
LOC104666725,3252
ZNF681,3253
ZNF239,3254
Znf239,3254
Znf32,3254
Zfp239,3254
LOC105742251,3254
LOC102919605,3254
LOC102403784,3254
LOC102416473,3254
LOC102517575,3254
LOC102241267,3254
LOC102252565,3254
ZNF32,3254
LOC102850440,3254
LOC101358459,3254
ZNF490,3255
CTD-2192J16.17,3256
ZNF709,3256
noname,3256
LOC104661146,3256
LOC103261369,3256
LOC105807865,3256
LOC103597437,3256
